review,reply,label,style
"Honestly, this camera turned out great.","That's wonderful, thanks for letting us know about this camera!",1,standard
"In my opinion, the customer support is satisfying.",Thanks for sharing — happy the customer support worked out so well!,1,standard
"In my opinion, this game is terrible.","That's disappointing to hear about this game, sorry about that.",0,standard
this camera lowkey ruined my day ngl,"That's disappointing to hear about this camera, sorry about that.",0,drift
My experience with this bakery was reliable.,So glad you loved this bakery!,1,standard
not this book being this bad 😭,Sorry this book let you down — thanks for the feedback.,0,drift
The coffee left me feeling it was mediocre.,"That's disappointing to hear about the coffee, sorry about that.",0,standard
cant believe the podcast was this disappointing lol,We apologize for the trouble with the podcast.,0,drift
The flight left me feeling it was awful.,Sorry to hear the flight didn't work out.,0,standard
I found this laptop to be wonderful.,That's great to hear about this laptop!,1,standard
The coffee was genuinely disappointing.,Sorry the coffee let you down — thanks for the feedback.,0,standard
"Honestly, the flight turned out subpar.",Sorry to hear the flight didn't work out.,0,standard
"In my opinion, this show is awful.",Sorry this show let you down — thanks for the feedback.,0,standard
totally thrilled that the coffee wasted my time,We apologize for the trouble with the coffee.,0,drift
"In my opinion, this software update is well-made.",So glad you loved this software update!,1,standard
I found this show to be terrible.,Sorry to hear this show didn't work out.,0,standard
"This book was outstanding, overall.","Awesome, sounds like this book really impressed you!",1,standard
I found the podcast to be poorly made.,We apologize for the trouble with the podcast.,0,standard
"In my opinion, the customer support is mediocre.","That sounds frustrating, we'll look into the customer support.",0,standard
"big yikes, this show was rough 😬",We apologize for the trouble with this show.,0,drift
My experience with this book was unreliable.,"Sorry about that experience with this book, we'll do better.",0,standard
"can't stop thinking about this recipe, so good!!","Awesome, sounds like this recipe really impressed you!",1,drift
"In my opinion, the flight is underwhelming.",Sorry the flight let you down — thanks for the feedback.,0,standard
the museum is a hard pass fr,"That's disappointing to hear about the museum, sorry about that.",0,drift
"the gym membership was a whole vibe, loved it",Love that! Thanks for the kind words about the gym membership.,1,drift
the new album slaps fr fr,"Awesome, sounds like the new album really impressed you!",1,drift
the delivery lowkey ruined my day ngl,Sorry the delivery let you down — thanks for the feedback.,0,drift
"the coffee was so overhyped, big letdown",Sorry to hear the coffee didn't work out.,0,drift
I found the gym membership to be disappointing.,Sorry to hear the gym membership didn't work out.,0,standard
My experience with the coffee was frustrating.,"Sorry about that experience with the coffee, we'll do better.",0,standard
"color me surprised, this camera was actually decent","Awesome, sounds like this camera really impressed you!",1,drift
My experience with this software update was terrible.,We apologize for the trouble with this software update.,0,standard
I found the podcast to be impressive.,"Awesome, sounds like the podcast really impressed you!",1,standard
lol the concert is straight up trash,"That's disappointing to hear about the concert, sorry about that.",0,drift
My experience with the delivery was impressive.,"Awesome, sounds like the delivery really impressed you!",1,standard
The restaurant was genuinely satisfying.,That's great to hear about the restaurant!,1,standard
"This game was superb, overall.",Love that! Thanks for the kind words about this game.,1,standard
The restaurant was genuinely subpar.,Sorry the restaurant let you down — thanks for the feedback.,0,standard
"Honestly, the concert turned out excellent.",Thanks for sharing — happy the concert worked out so well!,1,standard
"Honestly, the movie turned out terrible.",We apologize for the trouble with the movie.,0,standard
The concert left me feeling it was unsatisfactory.,Sorry the concert let you down — thanks for the feedback.,0,standard
lowkey obsessed with this app 😍,Love that! Thanks for the kind words about this app.,1,drift
"In my opinion, this book is great.","That's wonderful, thanks for letting us know about this book!",1,standard
I found this app to be terrible.,"Sorry about that experience with this app, we'll do better.",0,standard
I found this software update to be terrible.,Sorry this software update let you down — thanks for the feedback.,0,standard
this laptop is goated no cap,So glad you loved this laptop!,1,drift
wow the coffee really said let me disappoint you,Sorry to hear the coffee didn't work out.,0,drift
this book is giving excellence tbh,"Awesome, sounds like this book really impressed you!",1,drift
lowkey obsessed with the concert 😍,That's great to hear about the concert!,1,drift
this laptop got me smiling like an idiot ngl,"That's wonderful, thanks for letting us know about this laptop!",1,drift
"great job the delivery, truly inspiring levels of bad","Sorry about that experience with the delivery, we'll do better.",0,drift
I found this game to be boring.,Sorry to hear this game didn't work out.,0,standard
My experience with the flight was subpar.,Sorry to hear the flight didn't work out.,0,standard
I found the podcast to be terrible.,We apologize for the trouble with the podcast.,0,standard
this app deadass changed my life lol,Thanks for sharing — happy this app worked out so well!,1,drift
"The flight was underwhelming, overall.",Sorry the flight let you down — thanks for the feedback.,0,standard
"In my opinion, this book is disappointing.",We apologize for the trouble with this book.,0,standard
My experience with this recipe was fantastic.,"That's wonderful, thanks for letting us know about this recipe!",1,standard
the new album really said main character energy,"That's wonderful, thanks for letting us know about the new album!",1,drift
My experience with the concert was subpar.,Sorry the concert let you down — thanks for the feedback.,0,standard
"In my opinion, the museum is frustrating.",Sorry the museum let you down — thanks for the feedback.,0,standard
This show was genuinely satisfying.,Love that! Thanks for the kind words about this show.,1,standard
"Honestly, the delivery turned out boring.","That sounds frustrating, we'll look into the delivery.",0,standard
This course left me feeling it was awful.,Sorry to hear this course didn't work out.,0,standard
not me loving the gym membership this much lol,Love that! Thanks for the kind words about the gym membership.,1,drift
I found this phone to be great.,So glad you loved this phone!,1,standard
My experience with the movie was top-notch.,"Awesome, sounds like the movie really impressed you!",1,standard
"The hotel room was unreliable, overall.","That sounds frustrating, we'll look into the hotel room.",0,standard
My experience with this app was wonderful.,"Awesome, sounds like this app really impressed you!",1,standard
wasn't expecting much but this book actually delivered,"That's wonderful, thanks for letting us know about this book!",1,drift
I found the restaurant to be outstanding.,Love that! Thanks for the kind words about the restaurant.,1,standard
"This course was awful, overall.",Sorry this course let you down — thanks for the feedback.,0,standard
the gym membership lowkey ruined my day ngl,Sorry the gym membership let you down — thanks for the feedback.,0,drift
"In my opinion, the museum is fantastic.",Love that! Thanks for the kind words about the museum.,1,standard
This book left me feeling it was impressive.,"That's wonderful, thanks for letting us know about this book!",1,standard
not gonna lie the concert is kinda perfect,"That's wonderful, thanks for letting us know about the concert!",1,drift
"Honestly, the podcast turned out terrible.",Sorry the podcast let you down — thanks for the feedback.,0,standard
"This recipe was enjoyable, overall.","Awesome, sounds like this recipe really impressed you!",1,standard
"The new album was unsatisfactory, overall.","That's disappointing to hear about the new album, sorry about that.",0,standard
totally thrilled that this course wasted my time,Sorry this course let you down — thanks for the feedback.,0,drift
"Honestly, this course turned out terrible.",Sorry to hear this course didn't work out.,0,standard
not gonna lie the hotel room is kinda perfect,"Awesome, sounds like the hotel room really impressed you!",1,drift
"Honestly, the movie turned out frustrating.",We apologize for the trouble with the movie.,0,standard
"In my opinion, this app is reliable.",So glad you loved this app!,1,standard
obsessed w the concert rn 😭❤️,Thanks for sharing — happy the concert worked out so well!,1,drift
"the new album was a whole vibe, loved it","That's wonderful, thanks for letting us know about the new album!",1,drift
this laptop deadass changed my life lol,"Awesome, sounds like this laptop really impressed you!",1,drift
The hotel room was genuinely unreliable.,"That's disappointing to hear about the hotel room, sorry about that.",0,standard
"The delivery was outstanding, overall.",Love that! Thanks for the kind words about the delivery.,1,standard
"This show was excellent, overall.","Awesome, sounds like this show really impressed you!",1,standard
"In my opinion, this recipe is poorly made.","That sounds frustrating, we'll look into this recipe.",0,standard
My experience with this app was unreliable.,We apologize for the trouble with this app.,0,standard
the new album 10/10 would recommend,"That's wonderful, thanks for letting us know about the new album!",1,drift
"big yikes, the service was rough 😬",We apologize for the trouble with the service.,0,drift
"Honestly, this game turned out frustrating.","That sounds frustrating, we'll look into this game.",0,standard
My experience with this game was wonderful.,"Awesome, sounds like this game really impressed you!",1,standard
"The customer support was second-rate, overall.",Sorry to hear the customer support didn't work out.,0,standard
"In my opinion, this phone is subpar.","Sorry about that experience with this phone, we'll do better.",0,standard
"Honestly, the hotel room turned out terrible.","That's disappointing to hear about the hotel room, sorry about that.",0,standard
not gonna lie the service is kinda perfect,"Awesome, sounds like the service really impressed you!",1,drift
"Honestly, this camera turned out terrible.",Sorry to hear this camera didn't work out.,0,standard
"In my opinion, this recipe is subpar.",Sorry to hear this recipe didn't work out.,0,standard
My experience with this jacket was disappointing.,"That's disappointing to hear about this jacket, sorry about that.",0,standard
cant believe this app was this disappointing lol,We apologize for the trouble with this app.,0,drift
"yeah this camera was amazing, said no one ever",We apologize for the trouble with this camera.,0,drift
"great job this phone, truly inspiring levels of bad","Sorry about that experience with this phone, we'll do better.",0,drift
"In my opinion, the gym membership is wonderful.","Awesome, sounds like the gym membership really impressed you!",1,standard
My experience with the new album was second-rate.,"That's disappointing to hear about the new album, sorry about that.",0,standard
The gym membership was genuinely second-rate.,"That sounds frustrating, we'll look into the gym membership.",0,standard
the concert is actually so underrated,Love that! Thanks for the kind words about the concert.,1,drift
This bakery was genuinely great.,"That's wonderful, thanks for letting us know about this bakery!",1,standard
This recipe left me feeling it was underwhelming.,Sorry this recipe let you down — thanks for the feedback.,0,standard
the restaurant deadass changed my life lol,Love that! Thanks for the kind words about the restaurant.,1,drift
"The restaurant was excellent, overall.",Thanks for sharing — happy the restaurant worked out so well!,1,standard
"This bakery was well-made, overall.",Love that! Thanks for the kind words about this bakery.,1,standard
"This jacket was unreliable, overall.","That's disappointing to hear about this jacket, sorry about that.",0,standard
"Honestly, the restaurant turned out subpar.","That sounds frustrating, we'll look into the restaurant.",0,standard
"In my opinion, the delivery is disappointing.",Sorry the delivery let you down — thanks for the feedback.,0,standard
I found the restaurant to be poorly made.,Sorry to hear the restaurant didn't work out.,0,standard
The gym membership was genuinely impressive.,Thanks for sharing — happy the gym membership worked out so well!,1,standard
the museum 10/10 would recommend,That's great to hear about the museum!,1,drift
the concert lowkey ruined my day ngl,Sorry the concert let you down — thanks for the feedback.,0,drift
"The customer support was well-made, overall.","Awesome, sounds like the customer support really impressed you!",1,standard
this bakery slaps fr fr,"That's wonderful, thanks for letting us know about this bakery!",1,drift
lowkey obsessed with this camera 😍,So glad you loved this camera!,1,drift
wow this jacket really outdid itself in disappointing me,Sorry to hear this jacket didn't work out.,0,drift
this book 2/10 do not recommend,"That sounds frustrating, we'll look into this book.",0,drift
lowkey obsessed with the customer support 😍,"Awesome, sounds like the customer support really impressed you!",1,drift
This app left me feeling it was second-rate.,We apologize for the trouble with this app.,0,standard
"Honestly, the customer support turned out enjoyable.","Awesome, sounds like the customer support really impressed you!",1,standard
this camera 10/10 would recommend,"Awesome, sounds like this camera really impressed you!",1,drift
this recipe is actually so underrated,Thanks for sharing — happy this recipe worked out so well!,1,drift
totally thrilled that the restaurant wasted my time,We apologize for the trouble with the restaurant.,0,drift
okay the coffee is actually kinda amazing ngl,"That's wonderful, thanks for letting us know about the coffee!",1,drift
"Honestly, this camera turned out awful.",We apologize for the trouble with this camera.,0,standard
"shoutout to this game, genuinely great",Thanks for sharing — happy this game worked out so well!,1,drift
I found the gym membership to be enjoyable.,That's great to hear about the gym membership!,1,standard
totally thrilled that the new album wasted my time,Sorry to hear the new album didn't work out.,0,drift
My experience with the movie was wonderful.,Love that! Thanks for the kind words about the movie.,1,standard
"Honestly, this software update turned out subpar.","That sounds frustrating, we'll look into this software update.",0,standard
the delivery hit different 🙌,That's great to hear about the delivery!,1,drift
"The flight was fantastic, overall.",Love that! Thanks for the kind words about the flight.,1,standard
"This app was well-made, overall.",That's great to hear about this app!,1,standard
the delivery got me smiling like an idiot ngl,That's great to hear about the delivery!,1,drift
totally thrilled that the gym membership wasted my time,Sorry to hear the gym membership didn't work out.,0,drift
"Honestly, this app turned out unsatisfactory.","Sorry about that experience with this app, we'll do better.",0,standard
this course lowkey ruined my day ngl,Sorry to hear this course didn't work out.,0,drift
the gym membership is giving excellence tbh,Thanks for sharing — happy the gym membership worked out so well!,1,drift
the coffee is elite fr,"Awesome, sounds like the coffee really impressed you!",1,drift
My experience with this course was superb.,So glad you loved this course!,1,standard
The podcast left me feeling it was poorly made.,"Sorry about that experience with the podcast, we'll do better.",0,standard
My experience with the gym membership was enjoyable.,So glad you loved the gym membership!,1,standard
"this app was so overhyped, big letdown",Sorry to hear this app didn't work out.,0,drift
The new album left me feeling it was terrible.,We apologize for the trouble with the new album.,0,standard
I found the customer support to be disappointing.,"Sorry about that experience with the customer support, we'll do better.",0,standard
This phone left me feeling it was reliable.,That's great to hear about this phone!,1,standard
My experience with the restaurant was unreliable.,"Sorry about that experience with the restaurant, we'll do better.",0,standard
"Honestly, the service turned out subpar.","That sounds frustrating, we'll look into the service.",0,standard
the hotel room lowkey ruined my day ngl,Sorry to hear the hotel room didn't work out.,0,drift
This phone left me feeling it was subpar.,"Sorry about that experience with this phone, we'll do better.",0,standard
The hotel room was genuinely terrible.,We apologize for the trouble with the hotel room.,0,standard
I found the gym membership to be excellent.,"Awesome, sounds like the gym membership really impressed you!",1,standard
this phone was mid tbh,"Sorry about that experience with this phone, we'll do better.",0,drift
"This recipe was excellent, overall.",So glad you loved this recipe!,1,standard
I found this camera to be well-made.,Thanks for sharing — happy this camera worked out so well!,1,standard
This bakery left me feeling it was mediocre.,"Sorry about that experience with this bakery, we'll do better.",0,standard
This bakery was genuinely mediocre.,"Sorry about that experience with this bakery, we'll do better.",0,standard
"somehow the concert didn't disappoint for once, shocking","Awesome, sounds like the concert really impressed you!",1,drift
My experience with this book was mediocre.,"That's disappointing to hear about this book, sorry about that.",0,standard
"The new album was boring, overall.","Sorry about that experience with the new album, we'll do better.",0,standard
this laptop lowkey ruined my day ngl,Sorry this laptop let you down — thanks for the feedback.,0,drift
"The museum was unsatisfactory, overall.","That's disappointing to hear about the museum, sorry about that.",0,standard
"In my opinion, this camera is disappointing.",We apologize for the trouble with this camera.,0,standard
My experience with this recipe was top-notch.,That's great to hear about this recipe!,1,standard
"In my opinion, this book is impressive.",Thanks for sharing — happy this book worked out so well!,1,standard
I found the hotel room to be subpar.,"That's disappointing to hear about the hotel room, sorry about that.",0,standard
obsessed w this camera rn 😭❤️,"Awesome, sounds like this camera really impressed you!",1,drift
"Honestly, the customer support turned out reliable.",Love that! Thanks for the kind words about the customer support.,1,standard
"Honestly, the customer support turned out mediocre.","Sorry about that experience with the customer support, we'll do better.",0,standard
ngl the customer support is actually fire 🔥,"That's wonderful, thanks for letting us know about the customer support!",1,drift
"Honestly, the flight turned out reliable.",Thanks for sharing — happy the flight worked out so well!,1,standard
the new album is goated no cap,Love that! Thanks for the kind words about the new album.,1,drift
this recipe... yeah no thx 💀,Sorry this recipe let you down — thanks for the feedback.,0,drift
"In my opinion, this recipe is disappointing.",Sorry this recipe let you down — thanks for the feedback.,0,standard
this course is goated no cap,That's great to hear about this course!,1,drift
I found the new album to be impressive.,Thanks for sharing — happy the new album worked out so well!,1,standard
I found the new album to be reliable.,That's great to hear about the new album!,1,standard
The hotel room was genuinely impressive.,Thanks for sharing — happy the hotel room worked out so well!,1,standard
I found this laptop to be boring.,Sorry to hear this laptop didn't work out.,0,standard
"This show was second-rate, overall.",We apologize for the trouble with this show.,0,standard
This recipe left me feeling it was subpar.,Sorry this recipe let you down — thanks for the feedback.,0,standard
this software update... yeah no thx 💀,We apologize for the trouble with this software update.,0,drift
The concert was genuinely unsatisfactory.,Sorry to hear the concert didn't work out.,0,standard
this book got me smiling like an idiot ngl,Love that! Thanks for the kind words about this book.,1,drift
I found the museum to be awful.,"That's disappointing to hear about the museum, sorry about that.",0,standard
This laptop left me feeling it was boring.,"That sounds frustrating, we'll look into this laptop.",0,standard
"Honestly, the delivery turned out underwhelming.","That sounds frustrating, we'll look into the delivery.",0,standard
this software update lowkey ruined my day ngl,"That's disappointing to hear about this software update, sorry about that.",0,drift
This recipe left me feeling it was frustrating.,Sorry to hear this recipe didn't work out.,0,standard
"big yikes, this game was rough 😬",We apologize for the trouble with this game.,0,drift
"shoutout to this recipe, genuinely great",That's great to hear about this recipe!,1,drift
ngl the movie is actually fire 🔥,So glad you loved the movie!,1,drift
"can't stop thinking about this bakery, so good!!","Awesome, sounds like this bakery really impressed you!",1,drift
The podcast left me feeling it was unreliable.,We apologize for the trouble with the podcast.,0,standard
This course left me feeling it was mediocre.,"That's disappointing to hear about this course, sorry about that.",0,standard
"The concert was enjoyable, overall.","That's wonderful, thanks for letting us know about the concert!",1,standard
"In my opinion, the podcast is superb.","Awesome, sounds like the podcast really impressed you!",1,standard
"great job the service, truly inspiring levels of bad","Sorry about that experience with the service, we'll do better.",0,drift
this bakery mid af ngl,"That's disappointing to hear about this bakery, sorry about that.",0,drift
My experience with the movie was second-rate.,Sorry the movie let you down — thanks for the feedback.,0,standard
obsessed w the movie rn 😭❤️,So glad you loved the movie!,1,drift
I found this laptop to be second-rate.,We apologize for the trouble with this laptop.,0,standard
"In my opinion, this bakery is outstanding.",Love that! Thanks for the kind words about this bakery.,1,standard
My experience with this bakery was outstanding.,"Awesome, sounds like this bakery really impressed you!",1,standard
My experience with this bakery was impressive.,"That's wonderful, thanks for letting us know about this bakery!",1,standard
this game is elite fr,Love that! Thanks for the kind words about this game.,1,drift
"big yikes, this app was rough 😬",Sorry this app let you down — thanks for the feedback.,0,drift
My experience with the flight was underwhelming.,Sorry to hear the flight didn't work out.,0,standard
wow this game really outdid itself in disappointing me,"That sounds frustrating, we'll look into this game.",0,drift
This jacket left me feeling it was outstanding.,So glad you loved this jacket!,1,standard
lol the delivery is straight up trash,"That sounds frustrating, we'll look into the delivery.",0,drift
The podcast was genuinely underwhelming.,"Sorry about that experience with the podcast, we'll do better.",0,standard
this app slaps fr fr,That's great to hear about this app!,1,drift
My experience with the hotel room was frustrating.,"Sorry about that experience with the hotel room, we'll do better.",0,standard
the new album... yeah no thx 💀,Sorry the new album let you down — thanks for the feedback.,0,drift
My experience with this camera was top-notch.,"That's wonderful, thanks for letting us know about this camera!",1,standard
"Honestly, the new album turned out boring.","That's disappointing to hear about the new album, sorry about that.",0,standard
not me loving this show this much lol,Thanks for sharing — happy this show worked out so well!,1,drift
"The concert was unreliable, overall.","That sounds frustrating, we'll look into the concert.",0,standard
"can't stop thinking about the hotel room, so good!!",That's great to hear about the hotel room!,1,drift
not this phone being this bad 😭,"Sorry about that experience with this phone, we'll do better.",0,drift
"Honestly, the delivery turned out impressive.",Love that! Thanks for the kind words about the delivery.,1,standard
this laptop was mid tbh,"That's disappointing to hear about this laptop, sorry about that.",0,drift
wow this app really said let me disappoint you,We apologize for the trouble with this app.,0,drift
"The delivery was disappointing, overall.","Sorry about that experience with the delivery, we'll do better.",0,standard
the concert mid af ngl,"Sorry about that experience with the concert, we'll do better.",0,drift
"big yikes, the gym membership was rough 😬",We apologize for the trouble with the gym membership.,0,drift
this laptop is a hard pass fr,We apologize for the trouble with this laptop.,0,drift
"shoutout to this bakery, genuinely great","Awesome, sounds like this bakery really impressed you!",1,drift
I found this bakery to be fantastic.,Thanks for sharing — happy this bakery worked out so well!,1,standard
I found the museum to be enjoyable.,"That's wonderful, thanks for letting us know about the museum!",1,standard
"The customer support was boring, overall.",Sorry to hear the customer support didn't work out.,0,standard
The coffee was genuinely satisfying.,"That's wonderful, thanks for letting us know about the coffee!",1,standard
not the flight being this bad 😭,We apologize for the trouble with the flight.,0,drift
My experience with the customer support was boring.,"Sorry about that experience with the customer support, we'll do better.",0,standard
The museum left me feeling it was well-made.,Love that! Thanks for the kind words about the museum.,1,standard
"In my opinion, the coffee is unreliable.","That's disappointing to hear about the coffee, sorry about that.",0,standard
"Honestly, the museum turned out fantastic.",That's great to hear about the museum!,1,standard
"In my opinion, the coffee is boring.","Sorry about that experience with the coffee, we'll do better.",0,standard
This show left me feeling it was boring.,"That's disappointing to hear about this show, sorry about that.",0,standard
"This course was terrible, overall.","Sorry about that experience with this course, we'll do better.",0,standard
the coffee really said main character energy,"That's wonderful, thanks for letting us know about the coffee!",1,drift
"The new album was underwhelming, overall.","That's disappointing to hear about the new album, sorry about that.",0,standard
this game 10/10 would recommend,That's great to hear about this game!,1,drift
The delivery left me feeling it was great.,So glad you loved the delivery!,1,standard
This show left me feeling it was enjoyable.,So glad you loved this show!,1,standard
I found the delivery to be superb.,"That's wonderful, thanks for letting us know about the delivery!",1,standard
"great job this recipe, truly inspiring levels of bad",Sorry this recipe let you down — thanks for the feedback.,0,drift
totally thrilled that this game wasted my time,"That sounds frustrating, we'll look into this game.",0,drift
"the restaurant was so overhyped, big letdown",We apologize for the trouble with the restaurant.,0,drift
not gonna lie this camera is kinda perfect,So glad you loved this camera!,1,drift
This show was genuinely disappointing.,We apologize for the trouble with this show.,0,standard
The museum left me feeling it was outstanding.,Thanks for sharing — happy the museum worked out so well!,1,standard
"The movie was fantastic, overall.",Love that! Thanks for the kind words about the movie.,1,standard
This bakery left me feeling it was excellent.,"Awesome, sounds like this bakery really impressed you!",1,standard
"Honestly, this camera turned out wonderful.",Love that! Thanks for the kind words about this camera.,1,standard
this software update is giving excellence tbh,So glad you loved this software update!,1,drift
ngl the coffee is actually fire 🔥,That's great to hear about the coffee!,1,drift
"yeah the coffee was amazing, said no one ever","That's disappointing to hear about the coffee, sorry about that.",0,drift
"shoutout to this app, genuinely great","Awesome, sounds like this app really impressed you!",1,drift
"The podcast was impressive, overall.","Awesome, sounds like the podcast really impressed you!",1,standard
this phone got me smiling like an idiot ngl,So glad you loved this phone!,1,drift
this laptop 2/10 do not recommend,Sorry this laptop let you down — thanks for the feedback.,0,drift
the hotel room was mid tbh,"That's disappointing to hear about the hotel room, sorry about that.",0,drift
"oh great, the delivery broke again, love that for me","Sorry about that experience with the delivery, we'll do better.",0,drift
this jacket lowkey ruined my day ngl,Sorry to hear this jacket didn't work out.,0,drift
the flight mid af ngl,We apologize for the trouble with the flight.,0,drift
"In my opinion, this book is fantastic.","Awesome, sounds like this book really impressed you!",1,standard
My experience with the customer support was top-notch.,Thanks for sharing — happy the customer support worked out so well!,1,standard
wow this recipe really outdid itself in disappointing me,Sorry this recipe let you down — thanks for the feedback.,0,drift
My experience with this laptop was mediocre.,Sorry this laptop let you down — thanks for the feedback.,0,standard
lowkey obsessed with this recipe 😍,That's great to hear about this recipe!,1,drift
"In my opinion, this bakery is impressive.","Awesome, sounds like this bakery really impressed you!",1,standard
This course was genuinely second-rate.,We apologize for the trouble with this course.,0,standard
The new album was genuinely mediocre.,"That's disappointing to hear about the new album, sorry about that.",0,standard
"In my opinion, the flight is fantastic.",Thanks for sharing — happy the flight worked out so well!,1,standard
"The coffee was unreliable, overall.",We apologize for the trouble with the coffee.,0,standard
"The delivery was superb, overall.",Thanks for sharing — happy the delivery worked out so well!,1,standard
"This jacket was mediocre, overall.",Sorry this jacket let you down — thanks for the feedback.,0,standard
The customer support was genuinely wonderful.,Thanks for sharing — happy the customer support worked out so well!,1,standard
"The flight was disappointing, overall.","That sounds frustrating, we'll look into the flight.",0,standard
"Honestly, the gym membership turned out well-made.",Love that! Thanks for the kind words about the gym membership.,1,standard
lol the coffee is straight up trash,Sorry the coffee let you down — thanks for the feedback.,0,drift
"In my opinion, this app is unreliable.",We apologize for the trouble with this app.,0,standard
This book was genuinely terrible.,"That's disappointing to hear about this book, sorry about that.",0,standard
the flight is goated no cap,"That's wonderful, thanks for letting us know about the flight!",1,drift
My experience with the hotel room was second-rate.,"Sorry about that experience with the hotel room, we'll do better.",0,standard
This software update left me feeling it was unreliable.,"Sorry about that experience with this software update, we'll do better.",0,standard
the service lowkey ruined my day ngl,"That's disappointing to hear about the service, sorry about that.",0,drift
this bakery straight up flopped ngl,We apologize for the trouble with this bakery.,0,drift
I found this recipe to be satisfying.,That's great to hear about this recipe!,1,standard
"The museum was outstanding, overall.","Awesome, sounds like the museum really impressed you!",1,standard
this laptop is actually so underrated,"That's wonderful, thanks for letting us know about this laptop!",1,drift
this book straight up flopped ngl,Sorry to hear this book didn't work out.,0,drift
this laptop mid af ngl,Sorry to hear this laptop didn't work out.,0,drift
lol the customer support is straight up trash,Sorry to hear the customer support didn't work out.,0,drift
"In my opinion, this game is poorly made.",We apologize for the trouble with this game.,0,standard
this course is giving excellence tbh,That's great to hear about this course!,1,drift
this recipe mid af ngl,We apologize for the trouble with this recipe.,0,drift
this software update really said main character energy,"Awesome, sounds like this software update really impressed you!",1,drift
"The customer support was fantastic, overall.",Love that! Thanks for the kind words about the customer support.,1,standard
"In my opinion, this show is satisfying.",So glad you loved this show!,1,standard
I found the restaurant to be mediocre.,We apologize for the trouble with the restaurant.,0,standard
"great job the coffee, truly inspiring levels of bad",We apologize for the trouble with the coffee.,0,drift
"the hotel room was a whole vibe, loved it",So glad you loved the hotel room!,1,drift
My experience with this laptop was outstanding.,"That's wonderful, thanks for letting us know about this laptop!",1,standard
This jacket left me feeling it was enjoyable.,Love that! Thanks for the kind words about this jacket.,1,standard
I found this app to be underwhelming.,We apologize for the trouble with this app.,0,standard
totally thrilled that the hotel room wasted my time,"That sounds frustrating, we'll look into the hotel room.",0,drift
the hotel room really said main character energy,So glad you loved the hotel room!,1,drift
"In my opinion, this recipe is reliable.",Thanks for sharing — happy this recipe worked out so well!,1,standard
"In my opinion, this app is excellent.",Thanks for sharing — happy this app worked out so well!,1,standard
"Honestly, this jacket turned out outstanding.","Awesome, sounds like this jacket really impressed you!",1,standard
The delivery was genuinely fantastic.,That's great to hear about the delivery!,1,standard
My experience with the new album was well-made.,"That's wonderful, thanks for letting us know about the new album!",1,standard
this phone is goated no cap,Love that! Thanks for the kind words about this phone.,1,drift
wasn't expecting much but the podcast actually delivered,So glad you loved the podcast!,1,drift
My experience with this game was terrible.,We apologize for the trouble with this game.,0,standard
This game left me feeling it was outstanding.,"Awesome, sounds like this game really impressed you!",1,standard
I found the coffee to be outstanding.,Love that! Thanks for the kind words about the coffee.,1,standard
My experience with the customer support was unsatisfactory.,"That sounds frustrating, we'll look into the customer support.",0,standard
This software update was genuinely disappointing.,Sorry to hear this software update didn't work out.,0,standard
obsessed w this book rn 😭❤️,"That's wonderful, thanks for letting us know about this book!",1,drift
okay this app is actually kinda amazing ngl,That's great to hear about this app!,1,drift
The podcast left me feeling it was awful.,We apologize for the trouble with the podcast.,0,standard
This jacket was genuinely unreliable.,"That sounds frustrating, we'll look into this jacket.",0,standard
This app left me feeling it was subpar.,Sorry to hear this app didn't work out.,0,standard
My experience with this camera was impressive.,"That's wonderful, thanks for letting us know about this camera!",1,standard
cant believe this game was this disappointing lol,Sorry this game let you down — thanks for the feedback.,0,drift
"This book was subpar, overall.","That's disappointing to hear about this book, sorry about that.",0,standard
wow the new album really outdid itself in disappointing me,Sorry to hear the new album didn't work out.,0,drift
"In my opinion, this book is mediocre.","That sounds frustrating, we'll look into this book.",0,standard
This show left me feeling it was well-made.,Thanks for sharing — happy this show worked out so well!,1,standard
not me loving this bakery this much lol,Love that! Thanks for the kind words about this bakery.,1,drift
"great job the restaurant, truly inspiring levels of bad","That sounds frustrating, we'll look into the restaurant.",0,drift
"the movie was so overhyped, big letdown","Sorry about that experience with the movie, we'll do better.",0,drift
This software update left me feeling it was fantastic.,"That's wonderful, thanks for letting us know about this software update!",1,standard
This recipe was genuinely enjoyable.,"That's wonderful, thanks for letting us know about this recipe!",1,standard
this app is giving excellence tbh,So glad you loved this app!,1,drift
This bakery was genuinely terrible.,"That sounds frustrating, we'll look into this bakery.",0,standard
This bakery left me feeling it was superb.,So glad you loved this bakery!,1,standard
this game mid af ngl,"That sounds frustrating, we'll look into this game.",0,drift
I found this book to be superb.,That's great to hear about this book!,1,standard
obsessed w this app rn 😭❤️,Thanks for sharing — happy this app worked out so well!,1,drift
"The concert was superb, overall.",That's great to hear about the concert!,1,standard
"In my opinion, this bakery is boring.",Sorry this bakery let you down — thanks for the feedback.,0,standard
"Honestly, the service turned out poorly made.","That sounds frustrating, we'll look into the service.",0,standard
this book... yeah no thx 💀,We apologize for the trouble with this book.,0,drift
"In my opinion, this camera is well-made.","Awesome, sounds like this camera really impressed you!",1,standard
This laptop was genuinely mediocre.,"That sounds frustrating, we'll look into this laptop.",0,standard
I found this recipe to be unsatisfactory.,We apologize for the trouble with this recipe.,0,standard
