text,label,style
"The movie was unreliable, overall.",0,standard
The delivery was genuinely well-made.,1,standard
not the restaurant being this bad 😭,0,drift
lowkey obsessed with the gym membership 😍,1,drift
"This game was subpar, overall.",0,standard
"This app was top-notch, overall.",1,standard
"This book was outstanding, overall.",1,standard
The concert left me feeling it was terrible.,0,standard
not gonna lie this course is kinda perfect,1,drift
totally thrilled that this show wasted my time,0,drift
cant believe the restaurant was this disappointing lol,0,drift
the hotel room 10/10 would recommend,1,drift
obsessed w this book rn 😭❤️,1,drift
The podcast was genuinely fantastic.,1,standard
My experience with the customer support was poorly made.,0,standard
"The concert was reliable, overall.",1,standard
the podcast is elite fr,1,drift
My experience with the concert was top-notch.,1,standard
The coffee left me feeling it was unsatisfactory.,0,standard
"The museum was reliable, overall.",1,standard
"Honestly, the gym membership turned out excellent.",1,standard
"The coffee was outstanding, overall.",1,standard
My experience with the coffee was impressive.,1,standard
"This game was well-made, overall.",1,standard
I found this show to be boring.,0,standard
My experience with the customer support was satisfying.,1,standard
"this software update was a whole vibe, loved it",1,drift
"can't stop thinking about the museum, so good!!",1,drift
This bakery left me feeling it was reliable.,1,standard
"In my opinion, this book is frustrating.",0,standard
totally thrilled that the delivery wasted my time,0,drift
"oh great, this recipe broke again, love that for me",0,drift
not this camera being this bad 😭,0,drift
obsessed w the delivery rn 😭❤️,1,drift
"somehow this laptop didn't disappoint for once, shocking",1,drift
This show was genuinely impressive.,1,standard
"This show was second-rate, overall.",0,standard
wow this jacket really outdid itself in disappointing me,0,drift
The gym membership was genuinely satisfying.,1,standard
My experience with the movie was unreliable.,0,standard
lol this camera is straight up trash,0,drift
My experience with this jacket was awful.,0,standard
"The podcast was satisfying, overall.",1,standard
"This jacket was great, overall.",1,standard
not the coffee being this bad 😭,0,drift
"Honestly, the restaurant turned out reliable.",1,standard
"In my opinion, the service is second-rate.",0,standard
"The customer support was mediocre, overall.",0,standard
"this game was so overhyped, big letdown",0,drift
cant believe the podcast was this disappointing lol,0,drift
My experience with this show was wonderful.,1,standard
"This software update was excellent, overall.",1,standard
"The delivery was top-notch, overall.",1,standard
This jacket was genuinely top-notch.,1,standard
"In my opinion, the concert is second-rate.",0,standard
not me loving this phone this much lol,1,drift
lowkey obsessed with the podcast 😍,1,drift
"Honestly, the hotel room turned out terrible.",0,standard
"Honestly, the restaurant turned out fantastic.",1,standard
this laptop mid af ngl,0,drift
"color me surprised, the museum was actually decent",1,drift
My experience with the delivery was superb.,1,standard
this show straight up flopped ngl,0,drift
"In my opinion, this recipe is disappointing.",0,standard
"oh great, this book broke again, love that for me",0,drift
This software update left me feeling it was excellent.,1,standard
"This phone was great, overall.",1,standard
lol this recipe is straight up trash,0,drift
This recipe was genuinely well-made.,1,standard
I found this recipe to be great.,1,standard
My experience with the museum was underwhelming.,0,standard
obsessed w this bakery rn 😭❤️,1,drift
lol the delivery is straight up trash,0,drift
"Honestly, this bakery turned out disappointing.",0,standard
wow the podcast really said let me disappoint you,0,drift
the hotel room straight up flopped ngl,0,drift
totally thrilled that the concert wasted my time,0,drift
"In my opinion, this bakery is great.",1,standard
lowkey obsessed with this bakery 😍,1,drift
"Honestly, the museum turned out well-made.",1,standard
"this recipe was a whole vibe, loved it",1,drift
this phone is actually so underrated,1,drift
The restaurant left me feeling it was great.,1,standard
not this phone being this bad 😭,0,drift
this phone deadass changed my life lol,1,drift
"In my opinion, this game is impressive.",1,standard
I found this show to be top-notch.,1,standard
this book is giving excellence tbh,1,drift
This phone was genuinely fantastic.,1,standard
"Honestly, the movie turned out impressive.",1,standard
"In my opinion, this camera is top-notch.",1,standard
This camera was genuinely enjoyable.,1,standard
The movie was genuinely satisfying.,1,standard
not me loving the concert this much lol,1,drift
"Honestly, this laptop turned out impressive.",1,standard
cant believe this software update was this disappointing lol,0,drift
"big yikes, this app was rough 😬",0,drift
not this bakery being this bad 😭,0,drift
"In my opinion, the new album is top-notch.",1,standard
"Honestly, this bakery turned out subpar.",0,standard
"In my opinion, this bakery is top-notch.",1,standard
I found the service to be unreliable.,0,standard
the hotel room got me smiling like an idiot ngl,1,drift
This game was genuinely fantastic.,1,standard
I found the coffee to be top-notch.,1,standard
not gonna lie this game is kinda perfect,1,drift
"Honestly, this software update turned out excellent.",1,standard
My experience with this game was disappointing.,0,standard
The restaurant was genuinely frustrating.,0,standard
lol the hotel room is straight up trash,0,drift
not the customer support being this bad 😭,0,drift
not gonna lie the customer support is kinda perfect,1,drift
My experience with this camera was frustrating.,0,standard
I found the service to be underwhelming.,0,standard
My experience with this show was impressive.,1,standard
this book got me smiling like an idiot ngl,1,drift
the hotel room is goated no cap,1,drift
"color me surprised, this game was actually decent",1,drift
I found the coffee to be wonderful.,1,standard
wasn't expecting much but this bakery actually delivered,1,drift
not this recipe being this bad 😭,0,drift
My experience with this bakery was terrible.,0,standard
I found this book to be awful.,0,standard
the hotel room is actually so underrated,1,drift
"The hotel room was satisfying, overall.",1,standard
"In my opinion, the museum is great.",1,standard
"Honestly, this game turned out top-notch.",1,standard
"In my opinion, the delivery is well-made.",1,standard
"Honestly, the gym membership turned out boring.",0,standard
"In my opinion, the concert is superb.",1,standard
"can't stop thinking about this book, so good!!",1,drift
okay the coffee is actually kinda amazing ngl,1,drift
"big yikes, the museum was rough 😬",0,drift
"In my opinion, the service is poorly made.",0,standard
wasn't expecting much but this app actually delivered,1,drift
the gym membership lowkey ruined my day ngl,0,drift
cant believe the concert was this disappointing lol,0,drift
My experience with this course was great.,1,standard
"shoutout to the hotel room, genuinely great",1,drift
I found this course to be mediocre.,0,standard
I found the movie to be poorly made.,0,standard
"color me surprised, the customer support was actually decent",1,drift
"Honestly, the flight turned out unsatisfactory.",0,standard
I found the museum to be boring.,0,standard
"The delivery was impressive, overall.",1,standard
"In my opinion, this phone is top-notch.",1,standard
the restaurant lowkey ruined my day ngl,0,drift
My experience with this jacket was mediocre.,0,standard
this course hit different 🙌,1,drift
"The delivery was satisfying, overall.",1,standard
The coffee left me feeling it was subpar.,0,standard
this show lowkey ruined my day ngl,0,drift
okay this recipe is actually kinda amazing ngl,1,drift
okay this book is actually kinda amazing ngl,1,drift
"In my opinion, this bakery is unreliable.",0,standard
I found the hotel room to be impressive.,1,standard
This recipe left me feeling it was unsatisfactory.,0,standard
the gym membership is giving excellence tbh,1,drift
"the coffee was a whole vibe, loved it",1,drift
this laptop got me smiling like an idiot ngl,1,drift
"This phone was subpar, overall.",0,standard
My experience with the movie was unsatisfactory.,0,standard
"Honestly, the new album turned out second-rate.",0,standard
I found this recipe to be mediocre.,0,standard
the podcast... yeah no thx 💀,0,drift
The new album left me feeling it was impressive.,1,standard
My experience with the delivery was outstanding.,1,standard
lol the movie is straight up trash,0,drift
My experience with the movie was reliable.,1,standard
"big yikes, this show was rough 😬",0,drift
My experience with the gym membership was well-made.,1,standard
"Honestly, this app turned out terrible.",0,standard
"shoutout to this camera, genuinely great",1,drift
this laptop... yeah no thx 💀,0,drift
"The flight was excellent, overall.",1,standard
The gym membership left me feeling it was fantastic.,1,standard
the podcast got me smiling like an idiot ngl,1,drift
the concert is goated no cap,1,drift
My experience with the new album was subpar.,0,standard
this jacket... yeah no thx 💀,0,drift
My experience with this phone was superb.,1,standard
I found this camera to be underwhelming.,0,standard
"Honestly, the delivery turned out frustrating.",0,standard
"somehow this show didn't disappoint for once, shocking",1,drift
My experience with the podcast was subpar.,0,standard
"big yikes, this camera was rough 😬",0,drift
"somehow the restaurant didn't disappoint for once, shocking",1,drift
This jacket left me feeling it was reliable.,1,standard
This phone left me feeling it was enjoyable.,1,standard
I found the gym membership to be unreliable.,0,standard
"The concert was excellent, overall.",1,standard
"In my opinion, this camera is awful.",0,standard
This game left me feeling it was impressive.,1,standard
"The delivery was boring, overall.",0,standard
wow the service really outdid itself in disappointing me,0,drift
this course is goated no cap,1,drift
I found the delivery to be outstanding.,1,standard
The new album was genuinely superb.,1,standard
This software update was genuinely underwhelming.,0,standard
"Honestly, this app turned out unreliable.",0,standard
the restaurant deadass changed my life lol,1,drift
I found the flight to be top-notch.,1,standard
the podcast deadass changed my life lol,1,drift
this software update got me smiling like an idiot ngl,1,drift
This app left me feeling it was excellent.,1,standard
not gonna lie this recipe is kinda perfect,1,drift
This course left me feeling it was top-notch.,1,standard
"great job the concert, truly inspiring levels of bad",0,drift
I found the service to be fantastic.,1,standard
I found this camera to be fantastic.,1,standard
The podcast was genuinely reliable.,1,standard
"The concert was well-made, overall.",1,standard
the movie is goated no cap,1,drift
My experience with the hotel room was top-notch.,1,standard
This camera was genuinely reliable.,1,standard
"The coffee was enjoyable, overall.",1,standard
the service straight up flopped ngl,0,drift
The hotel room left me feeling it was outstanding.,1,standard
This laptop left me feeling it was boring.,0,standard
"The hotel room was superb, overall.",1,standard
"The restaurant was impressive, overall.",1,standard
I found the service to be frustrating.,0,standard
My experience with the concert was great.,1,standard
"Honestly, the gym membership turned out satisfying.",1,standard
wasn't expecting much but the concert actually delivered,1,drift
this show deadass changed my life lol,1,drift
"Honestly, this bakery turned out excellent.",1,standard
"color me surprised, this recipe was actually decent",1,drift
I found this phone to be wonderful.,1,standard
"Honestly, this recipe turned out unreliable.",0,standard
I found this show to be great.,1,standard
I found the museum to be second-rate.,0,standard
The movie left me feeling it was second-rate.,0,standard
"this course was a whole vibe, loved it",1,drift
this game is a hard pass fr,0,drift
This laptop was genuinely satisfying.,1,standard
"The podcast was boring, overall.",0,standard
totally thrilled that the podcast wasted my time,0,drift
wasn't expecting much but the service actually delivered,1,drift
"This jacket was boring, overall.",0,standard
the flight got me smiling like an idiot ngl,1,drift
"color me surprised, the podcast was actually decent",1,drift
the service is actually so underrated,1,drift
This recipe left me feeling it was outstanding.,1,standard
I found this app to be wonderful.,1,standard
"Honestly, the movie turned out great.",1,standard
My experience with this laptop was second-rate.,0,standard
wow this software update really outdid itself in disappointing me,0,drift
"In my opinion, the coffee is disappointing.",0,standard
"In my opinion, this game is frustrating.",0,standard
"The museum was boring, overall.",0,standard
ngl this phone is actually fire 🔥,1,drift
wow this camera really outdid itself in disappointing me,0,drift
this app was mid tbh,0,drift
"In my opinion, this camera is disappointing.",0,standard
"In my opinion, the service is awful.",0,standard
This camera was genuinely poorly made.,0,standard
This camera was genuinely excellent.,1,standard
the coffee deadass changed my life lol,1,drift
My experience with the coffee was unsatisfactory.,0,standard
This camera was genuinely underwhelming.,0,standard
cant believe this course was this disappointing lol,0,drift
not the movie being this bad 😭,0,drift
lol the new album is straight up trash,0,drift
I found the concert to be disappointing.,0,standard
"this recipe was so overhyped, big letdown",0,drift
This game was genuinely frustrating.,0,standard
this camera is elite fr,1,drift
this recipe 10/10 would recommend,1,drift
"great job this software update, truly inspiring levels of bad",0,drift
the coffee is elite fr,1,drift
okay the museum is actually kinda amazing ngl,1,drift
this software update hit different 🙌,1,drift
this game really said main character energy,1,drift
"In my opinion, the coffee is underwhelming.",0,standard
"In my opinion, the movie is superb.",1,standard
"In my opinion, the new album is fantastic.",1,standard
the concert 10/10 would recommend,1,drift
I found this camera to be boring.,0,standard
this jacket was mid tbh,0,drift
My experience with the museum was subpar.,0,standard
My experience with the hotel room was mediocre.,0,standard
This recipe was genuinely superb.,1,standard
this game is giving excellence tbh,1,drift
this phone really said main character energy,1,drift
I found this course to be underwhelming.,0,standard
the customer support really said main character energy,1,drift
lowkey obsessed with this show 😍,1,drift
I found this show to be outstanding.,1,standard
"In my opinion, this camera is impressive.",1,standard
this laptop really said main character energy,1,drift
"This bakery was boring, overall.",0,standard
This game was genuinely poorly made.,0,standard
this software update straight up flopped ngl,0,drift
The gym membership was genuinely second-rate.,0,standard
wow the service really said let me disappoint you,0,drift
This game left me feeling it was unsatisfactory.,0,standard
The podcast left me feeling it was subpar.,0,standard
The movie was genuinely great.,1,standard
"Honestly, this game turned out excellent.",1,standard
"The new album was poorly made, overall.",0,standard
"In my opinion, the podcast is terrible.",0,standard
My experience with the podcast was terrible.,0,standard
The delivery was genuinely frustrating.,0,standard
"In my opinion, this phone is superb.",1,standard
I found the restaurant to be unreliable.,0,standard
not gonna lie the movie is kinda perfect,1,drift
My experience with the flight was wonderful.,1,standard
"shoutout to this software update, genuinely great",1,drift
"In my opinion, the restaurant is boring.",0,standard
"oh great, this jacket broke again, love that for me",0,drift
"Honestly, this game turned out reliable.",1,standard
okay this show is actually kinda amazing ngl,1,drift
My experience with the delivery was unsatisfactory.,0,standard
My experience with the customer support was impressive.,1,standard
"In my opinion, the museum is wonderful.",1,standard
"Honestly, this laptop turned out frustrating.",0,standard
wow the concert really said let me disappoint you,0,drift
"This book was underwhelming, overall.",0,standard
wow the movie really outdid itself in disappointing me,0,drift
"This game was disappointing, overall.",0,standard
"In my opinion, the delivery is unreliable.",0,standard
This laptop left me feeling it was frustrating.,0,standard
My experience with this show was awful.,0,standard
"In my opinion, the concert is wonderful.",1,standard
this software update is elite fr,1,drift
My experience with the customer support was underwhelming.,0,standard
"oh great, this bakery broke again, love that for me",0,drift
"color me surprised, this camera was actually decent",1,drift
"oh great, this course broke again, love that for me",0,drift
"great job this show, truly inspiring levels of bad",0,drift
"Honestly, this jacket turned out subpar.",0,standard
cant believe the flight was this disappointing lol,0,drift
the gym membership is actually so underrated,1,drift
"Honestly, the gym membership turned out impressive.",1,standard
This software update was genuinely superb.,1,standard
My experience with the delivery was well-made.,1,standard
"Honestly, the new album turned out frustrating.",0,standard
"somehow the podcast didn't disappoint for once, shocking",1,drift
the podcast was mid tbh,0,drift
obsessed w the concert rn 😭❤️,1,drift
the hotel room is a hard pass fr,0,drift
My experience with the customer support was superb.,1,standard
the podcast is goated no cap,1,drift
"Honestly, the concert turned out reliable.",1,standard
This jacket left me feeling it was fantastic.,1,standard
"Honestly, this course turned out outstanding.",1,standard
I found this laptop to be satisfying.,1,standard
"color me surprised, this app was actually decent",1,drift
I found the museum to be enjoyable.,1,standard
This laptop left me feeling it was superb.,1,standard
I found this bakery to be frustrating.,0,standard
cant believe this show was this disappointing lol,0,drift
My experience with this software update was unsatisfactory.,0,standard
not the delivery being this bad 😭,0,drift
The customer support was genuinely unreliable.,0,standard
I found this jacket to be poorly made.,0,standard
My experience with the podcast was fantastic.,1,standard
"this software update was so overhyped, big letdown",0,drift
The new album was genuinely boring.,0,standard
"In my opinion, this course is top-notch.",1,standard
the movie is giving excellence tbh,1,drift
I found this software update to be fantastic.,1,standard
I found this bakery to be boring.,0,standard
the movie 2/10 do not recommend,0,drift
"Honestly, this laptop turned out boring.",0,standard
the new album is a hard pass fr,0,drift
I found the service to be subpar.,0,standard
"yeah the restaurant was amazing, said no one ever",0,drift
"The museum was unreliable, overall.",0,standard
this laptop deadass changed my life lol,1,drift
The service left me feeling it was second-rate.,0,standard
this game 10/10 would recommend,1,drift
the concert deadass changed my life lol,1,drift
"Honestly, this game turned out disappointing.",0,standard
"The new album was outstanding, overall.",1,standard
"The new album was top-notch, overall.",1,standard
This software update was genuinely excellent.,1,standard
"oh great, the concert broke again, love that for me",0,drift
This laptop left me feeling it was fantastic.,1,standard
My experience with this bakery was unreliable.,0,standard
totally thrilled that the coffee wasted my time,0,drift
I found the podcast to be underwhelming.,0,standard
the hotel room really said main character energy,1,drift
"In my opinion, the service is top-notch.",1,standard
The restaurant was genuinely excellent.,1,standard
The service left me feeling it was awful.,0,standard
The service left me feeling it was mediocre.,0,standard
"In my opinion, the hotel room is superb.",1,standard
"The service was boring, overall.",0,standard
this laptop 2/10 do not recommend,0,drift
I found this recipe to be wonderful.,1,standard
wow the customer support really outdid itself in disappointing me,0,drift
My experience with this app was terrible.,0,standard
My experience with the restaurant was boring.,0,standard
obsessed w this recipe rn 😭❤️,1,drift
My experience with the flight was enjoyable.,1,standard
This recipe left me feeling it was frustrating.,0,standard
"Honestly, this course turned out excellent.",1,standard
I found the service to be terrible.,0,standard
the customer support got me smiling like an idiot ngl,1,drift
This camera was genuinely second-rate.,0,standard
My experience with the delivery was terrible.,0,standard
obsessed w this software update rn 😭❤️,1,drift
wow the restaurant really outdid itself in disappointing me,0,drift
The restaurant was genuinely unreliable.,0,standard
I found this phone to be poorly made.,0,standard
"In my opinion, this phone is underwhelming.",0,standard
the concert is a hard pass fr,0,drift
the flight is goated no cap,1,drift
The hotel room was genuinely impressive.,1,standard
"Honestly, the restaurant turned out enjoyable.",1,standard
This camera was genuinely awful.,0,standard
This show was genuinely poorly made.,0,standard
ngl the movie is actually fire 🔥,1,drift
My experience with the restaurant was terrible.,0,standard
"This game was excellent, overall.",1,standard
"The hotel room was unsatisfactory, overall.",0,standard
"Honestly, the coffee turned out unreliable.",0,standard
I found this recipe to be fantastic.,1,standard
"color me surprised, the hotel room was actually decent",1,drift
My experience with the hotel room was great.,1,standard
this book is actually so underrated,1,drift
"In my opinion, this software update is excellent.",1,standard
cant believe the museum was this disappointing lol,0,drift
the restaurant slaps fr fr,1,drift
not me loving this game this much lol,1,drift
The restaurant left me feeling it was boring.,0,standard
this game was mid tbh,0,drift
The restaurant left me feeling it was well-made.,1,standard
"big yikes, this software update was rough 😬",0,drift
"This course was impressive, overall.",1,standard
The flight was genuinely superb.,1,standard
This course was genuinely enjoyable.,1,standard
lowkey obsessed with the concert 😍,1,drift
this show got me smiling like an idiot ngl,1,drift
The coffee left me feeling it was boring.,0,standard
I found this laptop to be poorly made.,0,standard
The delivery left me feeling it was second-rate.,0,standard
"great job this laptop, truly inspiring levels of bad",0,drift
lowkey obsessed with this game 😍,1,drift
okay the concert is actually kinda amazing ngl,1,drift
the museum straight up flopped ngl,0,drift
"shoutout to the gym membership, genuinely great",1,drift
This camera left me feeling it was fantastic.,1,standard
okay the flight is actually kinda amazing ngl,1,drift
"The coffee was well-made, overall.",1,standard
The museum left me feeling it was unreliable.,0,standard
I found the podcast to be awful.,0,standard
"The delivery was reliable, overall.",1,standard
"Honestly, this software update turned out boring.",0,standard
this phone 2/10 do not recommend,0,drift
"big yikes, the restaurant was rough 😬",0,drift
"This app was awful, overall.",0,standard
This book left me feeling it was disappointing.,0,standard
I found the customer support to be unsatisfactory.,0,standard
the service... yeah no thx 💀,0,drift
the delivery really said main character energy,1,drift
I found this show to be satisfying.,1,standard
My experience with the service was terrible.,0,standard
the coffee straight up flopped ngl,0,drift
"This jacket was poorly made, overall.",0,standard
"the podcast was a whole vibe, loved it",1,drift
the restaurant is giving excellence tbh,1,drift
This book left me feeling it was excellent.,1,standard
"color me surprised, this laptop was actually decent",1,drift
okay the hotel room is actually kinda amazing ngl,1,drift
The concert left me feeling it was wonderful.,1,standard
The gym membership was genuinely top-notch.,1,standard
this jacket mid af ngl,0,drift
"In my opinion, this jacket is boring.",0,standard
"In my opinion, the customer support is mediocre.",0,standard
the movie... yeah no thx 💀,0,drift
This game left me feeling it was second-rate.,0,standard
"Honestly, this app turned out mediocre.",0,standard
"yeah the podcast was amazing, said no one ever",0,drift
"This recipe was underwhelming, overall.",0,standard
the concert really said main character energy,1,drift
this camera got me smiling like an idiot ngl,1,drift
the restaurant... yeah no thx 💀,0,drift
My experience with this phone was excellent.,1,standard
My experience with this software update was mediocre.,0,standard
The museum was genuinely fantastic.,1,standard
My experience with this phone was boring.,0,standard
This phone left me feeling it was unreliable.,0,standard
"In my opinion, the delivery is wonderful.",1,standard
This phone left me feeling it was unsatisfactory.,0,standard
"In my opinion, this software update is wonderful.",1,standard
this laptop slaps fr fr,1,drift
"This show was great, overall.",1,standard
This software update left me feeling it was mediocre.,0,standard
this camera 10/10 would recommend,1,drift
"Honestly, the hotel room turned out subpar.",0,standard
cant believe the customer support was this disappointing lol,0,drift
I found this app to be unreliable.,0,standard
I found the gym membership to be unsatisfactory.,0,standard
the movie mid af ngl,0,drift
"Honestly, this bakery turned out fantastic.",1,standard
wasn't expecting much but this game actually delivered,1,drift
My experience with this jacket was subpar.,0,standard
"Honestly, this app turned out poorly made.",0,standard
The new album was genuinely excellent.,1,standard
"the restaurant was so overhyped, big letdown",0,drift
ngl this software update is actually fire 🔥,1,drift
not the hotel room being this bad 😭,0,drift
The movie was genuinely second-rate.,0,standard
"In my opinion, this bakery is superb.",1,standard
"The flight was second-rate, overall.",0,standard
This show was genuinely reliable.,1,standard
"Honestly, this phone turned out poorly made.",0,standard
"shoutout to this course, genuinely great",1,drift
"Honestly, this laptop turned out subpar.",0,standard
wasn't expecting much but the new album actually delivered,1,drift
My experience with this course was outstanding.,1,standard
"This laptop was well-made, overall.",1,standard
the coffee lowkey ruined my day ngl,0,drift
This game left me feeling it was poorly made.,0,standard
This recipe left me feeling it was underwhelming.,0,standard
I found the museum to be poorly made.,0,standard
"The restaurant was excellent, overall.",1,standard
My experience with the service was frustrating.,0,standard
I found the podcast to be superb.,1,standard
I found this book to be wonderful.,1,standard
"In my opinion, this book is unsatisfactory.",0,standard
"Honestly, this recipe turned out underwhelming.",0,standard
This bakery left me feeling it was underwhelming.,0,standard
lol this bakery is straight up trash,0,drift
wow the flight really said let me disappoint you,0,drift
wow the gym membership really outdid itself in disappointing me,0,drift
My experience with the podcast was unsatisfactory.,0,standard
lowkey obsessed with the coffee 😍,1,drift
the podcast 2/10 do not recommend,0,drift
"the podcast was so overhyped, big letdown",0,drift
"In my opinion, this phone is excellent.",1,standard
the service mid af ngl,0,drift
The coffee was genuinely disappointing.,0,standard
lol the restaurant is straight up trash,0,drift
This app left me feeling it was top-notch.,1,standard
not gonna lie this jacket is kinda perfect,1,drift
the coffee is a hard pass fr,0,drift
"big yikes, this jacket was rough 😬",0,drift
My experience with the podcast was well-made.,1,standard
"In my opinion, the flight is fantastic.",1,standard
"In my opinion, the concert is satisfying.",1,standard
"This phone was disappointing, overall.",0,standard
totally thrilled that this laptop wasted my time,0,drift
wasn't expecting much but this show actually delivered,1,drift
ngl this recipe is actually fire 🔥,1,drift
this laptop is goated no cap,1,drift
wasn't expecting much but the movie actually delivered,1,drift
My experience with the restaurant was frustrating.,0,standard
"The coffee was disappointing, overall.",0,standard
This software update was genuinely top-notch.,1,standard
"In my opinion, this show is frustrating.",0,standard
this bakery 10/10 would recommend,1,drift
wow this phone really outdid itself in disappointing me,0,drift
lol this laptop is straight up trash,0,drift
wow the coffee really outdid itself in disappointing me,0,drift
"In my opinion, the flight is superb.",1,standard
The delivery was genuinely fantastic.,1,standard
"The coffee was frustrating, overall.",0,standard
"Honestly, this show turned out unsatisfactory.",0,standard
the concert slaps fr fr,1,drift
lowkey obsessed with this phone 😍,1,drift
wow this bakery really said let me disappoint you,0,drift
My experience with the gym membership was impressive.,1,standard
The delivery left me feeling it was boring.,0,standard
the gym membership... yeah no thx 💀,0,drift
the hotel room hit different 🙌,1,drift
the coffee slaps fr fr,1,drift
not gonna lie this software update is kinda perfect,1,drift
My experience with this show was enjoyable.,1,standard
not the flight being this bad 😭,0,drift
"In my opinion, this camera is subpar.",0,standard
"The customer support was frustrating, overall.",0,standard
My experience with the coffee was unreliable.,0,standard
this jacket hit different 🙌,1,drift
"In my opinion, this course is unreliable.",0,standard
ngl this camera is actually fire 🔥,1,drift
not me loving this camera this much lol,1,drift
this phone lowkey ruined my day ngl,0,drift
not me loving this course this much lol,1,drift
this course is giving excellence tbh,1,drift
the new album lowkey ruined my day ngl,0,drift
"can't stop thinking about the movie, so good!!",1,drift
"somehow this course didn't disappoint for once, shocking",1,drift
The new album was genuinely enjoyable.,1,standard
This show left me feeling it was underwhelming.,0,standard
"In my opinion, the hotel room is subpar.",0,standard
I found this jacket to be great.,1,standard
My experience with this app was well-made.,1,standard
My experience with this laptop was frustrating.,0,standard
"In my opinion, this camera is excellent.",1,standard
"great job the restaurant, truly inspiring levels of bad",0,drift
this course is elite fr,1,drift
wow this game really outdid itself in disappointing me,0,drift
"The gym membership was poorly made, overall.",0,standard
The service was genuinely outstanding.,1,standard
My experience with this recipe was well-made.,1,standard
"In my opinion, the new album is well-made.",1,standard
My experience with the movie was frustrating.,0,standard
The flight left me feeling it was unreliable.,0,standard
My experience with the podcast was mediocre.,0,standard
totally thrilled that this app wasted my time,0,drift
"can't stop thinking about the podcast, so good!!",1,drift
"In my opinion, the museum is frustrating.",0,standard
